0.0;0.5
0.125;0.48385358667409056
0.25;0.43149594043126005
0.375;0.3226423537417689
0.5;0.11396202739093206
0.625;-1.1892312624730201
0.75;-1.1143183370961665
0.875;-1.0185613362758537
1.0;-0.8950412258503355
1.125;-0.728725028961695
1.25;-0.4637883279814227
1.375;-0.40736714999788576
1.5;-0.17451379561141775
1.625;0.04033953540122434
1.75;-2.432385689013546
1.875;-2.337281163340256
2.0;-2.2311170318089646
2.125;-2.1122129165756554
2.25;-1.978248956154934
2.375;-1.8258663390041792
2.5;-1.6498645719405096
2.625;-1.441332898362421
2.75;-1.1821090617310772
2.875;-0.8166940130271244
3.0;-0.5443189268603685
